TRANSACTION_ID,USER_ID,AMOUNT,CATEGORY,LOCATION,TRANSACTION_DATE
781AE99B5C1C_034,USER_034,62.46,Clothing,"Phoenix, AZ",2026-02-08T07:55:56
C71DAB7D2773,USER_006,210.84,Retail,"Denver, CO",2026-02-08T07:56:18
4F37D009B5E5_016,USER_016,53.57,Retail,"Miami, FL",2026-02-08T08:05:19
49C38FFE10C6,USER_008,161.56,Gas Stations,"Seattle, WA",2026-02-08T08:06:52
C292B3867D67_045,USER_045,49.98,Gas Stations,"Chicago, IL",2026-02-08T08:08:06
3D33E610DE4C,USER_010,109.45,Grocery,"Atlanta, GA",2026-02-08T08:08:38
3D33E610DE4C_030,USER_030,105.33,Grocery,"Atlanta, GA",2026-02-08T08:08:38
DA07B668552B,USER_007,317.25,Retail,"Chicago, IL",2026-02-08T08:13:09
9E0794E1A2C6_044,USER_044,92.72,Clothing,"Seattle, WA",2026-02-08T08:25:44
781AE99B5C1C_024,USER_024,62.36,Clothing,"Phoenix, AZ",2026-02-08T08:55:56
6ECD0306442D_047,USER_047,739.15,Gas Stations,"Miami, FL",2026-02-08T09:04:16
6ECD0306442D_027,USER_027,637.14,Gas Stations,"Miami, FL",2026-02-08T09:04:16
D83C030A695D,USER_006,232.51,Retail,"Miami, FL",2026-02-08T09:05:11
4F37D009B5E5,USER_006,55.63,Retail,"Miami, FL",2026-02-08T09:05:19
49C38FFE10C6_038,USER_038,156.02,Gas Stations,"Seattle, WA",2026-02-08T09:06:52
688184A2B077_035,USER_035,248.12,Gas Stations,"Denver, CO",2026-02-08T09:18:45
3DBC46A387F2_012,USER_012,121.28,Electronics,"New York, NY",2026-02-08T09:29:46
3DBC46A387F2,USER_002,127.77,Electronics,"New York, NY",2026-02-08T09:29:46
24E1C7F02294,USER_005,171.23,Clothing,"Seattle, WA",2026-02-08T09:36:28
45277A24F148_021,USER_021,33.27,Clothing,"Boston, MA",2026-02-08T09:54:57
63D831A96B3B_030,USER_030,447.86,Gas Stations,"Atlanta, GA",2026-02-08T09:55:33
A15FD41BB68F_030,USER_030,170.58,Electronics,"Atlanta, GA",2026-02-08T09:56:19
6ECD0306442D_037,USER_037,754.33,Gas Stations,"Miami, FL",2026-02-08T10:04:16
D83C030A695D_026,USER_026,249.84,Retail,"Miami, FL",2026-02-08T10:05:11
49C38FFE10C6_048,USER_048,167.71,Gas Stations,"Seattle, WA",2026-02-08T10:06:52
3D33E610DE4C_050,USER_050,103.03,Grocery,"Atlanta, GA",2026-02-08T10:08:38
3D33E610DE4C_020,USER_020,111.89,Grocery,"Atlanta, GA",2026-02-08T10:08:38
3DBC46A387F2_032,USER_032,117.89,Electronics,"New York, NY",2026-02-08T10:29:46
CF14F1C4B487_019,USER_019,196.75,Restaurants,"Boston, MA",2026-02-08T10:32:12
E64AC212DBD4_015,USER_015,266.09,Clothing,"Chicago, IL",2026-02-08T10:34:53
A15FD41BB68F,USER_010,182.27,Electronics,"Atlanta, GA",2026-02-08T10:56:19
A15FD41BB68F_050,USER_050,174.83,Electronics,"Atlanta, GA",2026-02-08T10:56:19
E59B5303D009_015,USER_015,57.2,Gas Stations,"Chicago, IL",2026-02-08T11:06:00
E59B5303D009,USER_005,56.58,Gas Stations,"Chicago, IL",2026-02-08T11:06:00
E59B5303D009_025,USER_025,61.98,Gas Stations,"Chicago, IL",2026-02-08T11:06:00
9AD075DF1CDC_021,USER_021,83.51,Grocery,"Houston, TX",2026-02-08T11:38:06
9AD075DF1CDC_011,USER_011,76.68,Grocery,"Houston, TX",2026-02-08T11:38:06
D83C030A695D_046,USER_046,240.51,Retail,"Miami, FL",2026-02-08T12:05:11
86CE83B6A59A,USER_004,65.09,Clothing,"Los Angeles, CA",2026-02-08T12:06:20
DA07B668552B_037,USER_037,316.91,Retail,"Chicago, IL",2026-02-08T12:13:09
5CEBD3604FD6_016,USER_016,90.62,Electronics,"Denver, CO",2026-02-08T12:16:47
688184A2B077_015,USER_015,248.86,Gas Stations,"Denver, CO",2026-02-08T12:18:45
688184A2B077_025,USER_025,213.48,Gas Stations,"Denver, CO",2026-02-08T12:18:45
E5AEFA4C9595,USER_004,70.78,Jewelry,"Dallas, TX",2026-02-08T12:42:23
45277A24F148,USER_001,35.63,Clothing,"Boston, MA",2026-02-08T12:54:57
A15FD41BB68F_040,USER_040,198.19,Electronics,"Atlanta, GA",2026-02-08T12:56:19
4F37D009B5E5_046,USER_046,51.9,Retail,"Miami, FL",2026-02-08T13:05:19
5CEBD3604FD6,USER_006,85.41,Electronics,"Denver, CO",2026-02-08T13:16:47
36D59B4B3281_037,USER_037,291.84,Grocery,"New York, NY",2026-02-08T13:34:47
24E1C7F02294_045,USER_045,178.66,Clothing,"Seattle, WA",2026-02-08T13:36:28
9AD075DF1CDC_031,USER_031,80.97,Grocery,"Houston, TX",2026-02-08T13:38:06
DF2E6E8BCB16_032,USER_032,66.92,Electronics,"Seattle, WA",2026-02-08T13:42:06
DF2E6E8BCB16,USER_002,73.25,Electronics,"Seattle, WA",2026-02-08T13:42:06
FC5A88B97049_037,USER_037,296.29,Gas Stations,"Houston, TX",2026-02-08T14:23:39
C313E5A44BB1_031,USER_031,75.95,Clothing,"Boston, MA",2026-02-08T14:24:54
45277A24F148_031,USER_031,35.14,Clothing,"Boston, MA",2026-02-08T14:54:57
63D831A96B3B,USER_010,453.7,Gas Stations,"Atlanta, GA",2026-02-08T14:55:33
C71DAB7D2773_046,USER_046,195.73,Retail,"Denver, CO",2026-02-08T14:56:18
E59B5303D009_035,USER_035,58.46,Gas Stations,"Chicago, IL",2026-02-08T15:06:00
EA6A65BDEA19,USER_006,128.56,Retail,"Boston, MA",2026-02-08T15:18:04
DF2E6E8BCB16_022,USER_022,69.58,Electronics,"Seattle, WA",2026-02-08T15:42:06
4F37D009B5E5_036,USER_036,59.95,Retail,"Miami, FL",2026-02-08T16:05:19
89D24414A59F_048,USER_048,84.18,Gas Stations,"San Francisco, CA",2026-02-08T16:13:57
EA6A65BDEA19_036,USER_036,121.8,Retail,"Boston, MA",2026-02-08T16:18:04
48EC4F0C1BED_015,USER_015,283.11,Clothing,"Chicago, IL",2026-02-08T16:35:55
20DE15097238_038,USER_038,61.93,Coffee Shops,"Boston, MA",2026-02-08T16:54:02
45277A24F148_041,USER_041,32.15,Clothing,"Boston, MA",2026-02-08T16:54:57
DA07B668552B_017,USER_017,288.14,Retail,"Chicago, IL",2026-02-08T17:13:09
CDC6DAC0F93C_040,USER_040,157.7,Retail,"Atlanta, GA",2026-02-08T17:20:29
A11A10027CC6_029,USER_029,197.54,Retail,"Los Angeles, CA",2026-02-08T17:30:17
CF14F1C4B487,USER_009,216.0,Restaurants,"Boston, MA",2026-02-08T17:32:12
E64AC212DBD4_025,USER_025,270.24,Clothing,"Chicago, IL",2026-02-08T17:34:53
48EC4F0C1BED_025,USER_025,238.07,Clothing,"Chicago, IL",2026-02-08T17:35:55
48EC4F0C1BED_035,USER_035,235.21,Clothing,"Chicago, IL",2026-02-08T17:35:55
E5AEFA4C9595_044,USER_044,66.93,Jewelry,"Dallas, TX",2026-02-08T17:42:23
92F01F52DE70_013,USER_013,758.21,Coffee Shops,"Seattle, WA",2026-02-08T17:50:58
45277A24F148_011,USER_011,32.58,Clothing,"Boston, MA",2026-02-08T17:54:57
B2C845084851_012,USER_012,140.45,Coffee Shops,"Seattle, WA",2026-02-08T18:06:24
C292B3867D67,USER_005,50.86,Gas Stations,"Chicago, IL",2026-02-08T18:08:06
04AF42EA76DD_015,USER_015,353.2,Clothing,"Seattle, WA",2026-02-08T18:37:34
9AD075DF1CDC,USER_001,77.98,Grocery,"Houston, TX",2026-02-08T18:38:06
92F01F52DE70,USER_003,721.56,Coffee Shops,"Seattle, WA",2026-02-08T18:50:58
63D831A96B3B_050,USER_050,483.19,Gas Stations,"Atlanta, GA",2026-02-08T18:55:33
3B0BD4EC8DB5_033,USER_033,212.18,Coffee Shops,"Atlanta, GA",2026-02-08T19:15:47
3B0BD4EC8DB5_023,USER_023,213.32,Coffee Shops,"Atlanta, GA",2026-02-08T19:15:47
EA6A65BDEA19_016,USER_016,127.93,Retail,"Boston, MA",2026-02-08T19:18:04
3DBC46A387F2_022,USER_022,131.63,Electronics,"New York, NY",2026-02-08T19:29:46
CF14F1C4B487_049,USER_049,201.93,Restaurants,"Boston, MA",2026-02-08T19:32:12
AB72772188C2_032,USER_032,197.7,Electronics,"Dallas, TX",2026-02-08T19:47:47
0CD5849F99BD_042,USER_042,442.79,Retail,"Seattle, WA",2026-02-08T19:52:54
63D831A96B3B_040,USER_040,421.97,Gas Stations,"Atlanta, GA",2026-02-08T19:55:33
7B4C8D4FBF52,USER_009,130.23,Electronics,"Los Angeles, CA",2026-02-08T19:58:07
D83C030A695D_036,USER_036,254.04,Retail,"Miami, FL",2026-02-08T20:05:11
89D24414A59F_028,USER_028,78.03,Gas Stations,"San Francisco, CA",2026-02-08T20:13:57
5CEBD3604FD6_036,USER_036,83.34,Electronics,"Denver, CO",2026-02-08T20:16:47
5CEBD3604FD6_026,USER_026,79.6,Electronics,"Denver, CO",2026-02-08T20:16:47
787C6161AC36_042,USER_042,266.79,Coffee Shops,"Dallas, TX",2026-02-08T20:23:32
787C6161AC36_032,USER_032,266.81,Coffee Shops,"Dallas, TX",2026-02-08T20:23:32
3DBC46A387F2_042,USER_042,138.98,Electronics,"New York, NY",2026-02-08T20:29:46
7FD1E7B18E23_040,USER_040,220.99,Jewelry,"Houston, TX",2026-02-08T20:30:14
24E1C7F02294_015,USER_015,175.24,Clothing,"Seattle, WA",2026-02-08T20:36:28
20DE15097238,USER_008,58.29,Coffee Shops,"Boston, MA",2026-02-08T20:54:02
7B4C8D4FBF52_029,USER_029,124.52,Electronics,"Los Angeles, CA",2026-02-08T20:58:07
7B4C8D4FBF52_049,USER_049,137.67,Electronics,"Los Angeles, CA",2026-02-08T20:58:07
E59B5303D009_045,USER_045,61.74,Gas Stations,"Chicago, IL",2026-02-08T21:06:00
AF16CD20374E_037,USER_037,201.85,Retail,"Houston, TX",2026-02-08T21:06:22
EA6A65BDEA19_026,USER_026,139.8,Retail,"Boston, MA",2026-02-08T21:18:04
48EC4F0C1BED,USER_005,258.76,Clothing,"Chicago, IL",2026-02-08T21:35:55
04AF42EA76DD_025,USER_025,370.63,Clothing,"Seattle, WA",2026-02-08T21:37:34
04AF42EA76DD_035,USER_035,357.98,Clothing,"Seattle, WA",2026-02-08T21:37:34
EE0BB05C5E55_045,USER_045,84.92,Gas Stations,"Chicago, IL",2026-02-08T21:38:11
0CD5849F99BD_032,USER_032,426.84,Retail,"Seattle, WA",2026-02-08T21:52:54
0CD5849F99BD,USER_002,462.1,Retail,"Seattle, WA",2026-02-08T21:52:54
20DE15097238_018,USER_018,61.46,Coffee Shops,"Boston, MA",2026-02-08T21:54:02
871D3D78A136,USER_002,161.33,Jewelry,"New York, NY",2026-02-08T21:56:58
86CE83B6A59A_024,USER_024,60.03,Clothing,"Los Angeles, CA",2026-02-08T22:06:20
B2C845084851_032,USER_032,165.15,Coffee Shops,"Seattle, WA",2026-02-08T22:06:24
89D24414A59F,USER_008,81.75,Gas Stations,"San Francisco, CA",2026-02-08T22:13:57
CF14F1C4B487_039,USER_039,209.24,Restaurants,"Boston, MA",2026-02-08T22:32:12
382797699D97_031,USER_031,184.47,Jewelry,"New York, NY",2026-02-08T22:37:01
EE0BB05C5E55,USER_005,83.28,Gas Stations,"Chicago, IL",2026-02-08T22:38:11
92F01F52DE70_023,USER_023,752.59,Coffee Shops,"Seattle, WA",2026-02-08T22:50:58
871D3D78A136_012,USER_012,173.06,Jewelry,"New York, NY",2026-02-08T22:56:58
86CE83B6A59A_034,USER_034,62.05,Clothing,"Los Angeles, CA",2026-02-08T23:06:20
EA6A65BDEA19_046,USER_046,128.34,Retail,"Boston, MA",2026-02-08T23:18:04
787C6161AC36_022,USER_022,234.79,Coffee Shops,"Dallas, TX",2026-02-08T23:23:32
48EC4F0C1BED_045,USER_045,267.15,Clothing,"Chicago, IL",2026-02-08T23:35:55
382797699D97_021,USER_021,174.83,Jewelry,"New York, NY",2026-02-08T23:37:01
AB72772188C2_012,USER_012,198.86,Electronics,"Dallas, TX",2026-02-08T23:47:47
7DB9397208FC_048,USER_048,187.03,Jewelry,"San Francisco, CA",2026-02-09T00:05:29
C292B3867D67_015,USER_015,50.1,Gas Stations,"Chicago, IL",2026-02-09T00:08:06
382797699D97_011,USER_011,181.29,Jewelry,"New York, NY",2026-02-09T00:37:01
C292B3867D67_035,USER_035,52.49,Gas Stations,"Chicago, IL",2026-02-09T01:08:06
89D24414A59F_018,USER_018,82.65,Gas Stations,"San Francisco, CA",2026-02-09T01:13:57
FC5A88B97049_027,USER_027,301.48,Gas Stations,"Houston, TX",2026-02-09T01:23:39
CF14F1C4B487_029,USER_029,200.81,Restaurants,"Boston, MA",2026-02-09T01:32:12
6B76CBD944D3_036,USER_036,258.07,Electronics,"Denver, CO",2026-02-09T01:35:22
04AF42EA76DD,USER_005,388.6,Clothing,"Seattle, WA",2026-02-09T01:37:34
7B4C8D4FBF52_039,USER_039,136.73,Electronics,"Los Angeles, CA",2026-02-09T01:58:07
F65908CFEA8B_013,USER_013,171.97,Retail,"Dallas, TX",2026-02-09T02:04:38
B2C845084851_022,USER_022,140.62,Coffee Shops,"Seattle, WA",2026-02-09T02:06:24
FC5A88B97049,USER_007,295.61,Gas Stations,"Houston, TX",2026-02-09T02:23:39
0F173F7D2FB1_045,USER_045,323.53,Clothing,"Chicago, IL",2026-02-09T02:35:12
CF5112518842_011,USER_011,49.36,Retail,"Boston, MA",2026-02-09T02:42:41
AB72772188C2_042,USER_042,197.46,Electronics,"Dallas, TX",2026-02-09T02:47:47
F65908CFEA8B_033,USER_033,166.86,Retail,"Dallas, TX",2026-02-09T03:04:38
C292B3867D67_025,USER_025,51.59,Gas Stations,"Chicago, IL",2026-02-09T03:08:06
3B0BD4EC8DB5_013,USER_013,200.74,Coffee Shops,"Atlanta, GA",2026-02-09T03:15:47
382797699D97,USER_001,174.13,Jewelry,"New York, NY",2026-02-09T03:37:01
EE0BB05C5E55_035,USER_035,78.22,Gas Stations,"Chicago, IL",2026-02-09T03:38:11
90692BDF91AE_045,USER_045,118.53,Clothing,"Dallas, TX",2026-02-09T03:47:27
92F01F52DE70_043,USER_043,700.72,Coffee Shops,"Seattle, WA",2026-02-09T03:50:58
0CD5849F99BD_022,USER_022,492.24,Retail,"Seattle, WA",2026-02-09T03:52:54
B2C845084851,USER_002,154.88,Coffee Shops,"Seattle, WA",2026-02-09T04:06:24
C9758D782D4E_014,USER_014,82.39,Clothing,"Dallas, TX",2026-02-09T04:15:23
CDC6DAC0F93C_020,USER_020,150.54,Retail,"Atlanta, GA",2026-02-09T04:20:29
6B76CBD944D3_016,USER_016,214.38,Electronics,"Denver, CO",2026-02-09T04:35:22
9AD075DF1CDC_041,USER_041,78.56,Grocery,"Houston, TX",2026-02-09T04:38:06
7484FF5A388B_035,USER_035,287.76,Restaurants,"Seattle, WA",2026-02-09T04:43:15
0CD5849F99BD_012,USER_012,417.01,Retail,"Seattle, WA",2026-02-09T04:52:54
871D3D78A136_022,USER_022,165.99,Jewelry,"New York, NY",2026-02-09T04:56:58
CDC6DAC0F93C,USER_010,161.67,Retail,"Atlanta, GA",2026-02-09T05:20:29
6B76CBD944D3_046,USER_046,223.71,Electronics,"Denver, CO",2026-02-09T05:35:22
92F01F52DE70_033,USER_033,683.97,Coffee Shops,"Seattle, WA",2026-02-09T05:50:58
20DE15097238_048,USER_048,52.5,Coffee Shops,"Boston, MA",2026-02-09T05:54:02
7B4C8D4FBF52_019,USER_019,129.42,Electronics,"Los Angeles, CA",2026-02-09T05:58:07
FC5A88B97049_047,USER_047,316.54,Gas Stations,"Houston, TX",2026-02-09T06:23:39
7FD1E7B18E23_020,USER_020,229.95,Jewelry,"Houston, TX",2026-02-09T06:30:14
7FD1E7B18E23_050,USER_050,208.19,Jewelry,"Houston, TX",2026-02-09T06:30:14
06A35080474A_047,USER_047,733.04,Retail,"New York, NY",2026-02-09T06:30:57
0F173F7D2FB1_025,USER_025,322.44,Clothing,"Chicago, IL",2026-02-09T06:35:12
0F173F7D2FB1,USER_005,336.47,Clothing,"Chicago, IL",2026-02-09T06:35:12
7484FF5A388B_015,USER_015,260.25,Restaurants,"Seattle, WA",2026-02-09T06:43:15
AB72772188C2,USER_002,192.49,Electronics,"Dallas, TX",2026-02-09T06:47:47
20DE15097238_028,USER_028,60.94,Coffee Shops,"Boston, MA",2026-02-09T06:54:02
D0945190F7AD_039,USER_039,166.05,Retail,"Boston, MA",2026-02-09T07:05:13
7DB9397208FC_028,USER_028,187.43,Jewelry,"San Francisco, CA",2026-02-09T07:05:29
B2C845084851_042,USER_042,140.18,Coffee Shops,"Seattle, WA",2026-02-09T07:06:24
3B0BD4EC8DB5,USER_003,197.46,Coffee Shops,"Atlanta, GA",2026-02-09T07:15:47
FC5A88B97049_017,USER_017,306.63,Gas Stations,"Houston, TX",2026-02-09T07:23:39
04AF42EA76DD_045,USER_045,351.34,Clothing,"Seattle, WA",2026-02-09T07:37:34
90692BDF91AE,USER_005,123.57,Clothing,"Dallas, TX",2026-02-09T07:47:27
90692BDF91AE_035,USER_035,132.63,Clothing,"Dallas, TX",2026-02-09T07:47:27
6FF2BC897347_050,USER_050,221.73,Gas Stations,"Atlanta, GA",2026-02-09T07:54:06
1BB0A8DFB25D_011,USER_011,31.3,Jewelry,"Phoenix, AZ",2026-02-09T07:57:59
7DB9397208FC,USER_008,182.78,Jewelry,"San Francisco, CA",2026-02-09T08:05:29
AF16CD20374E_027,USER_027,221.65,Retail,"Houston, TX",2026-02-09T08:06:22
C9758D782D4E_044,USER_044,82.59,Clothing,"Dallas, TX",2026-02-09T08:15:23
C9758D782D4E_034,USER_034,77.22,Clothing,"Dallas, TX",2026-02-09T08:15:23
787C6161AC36,USER_002,254.58,Coffee Shops,"Dallas, TX",2026-02-09T08:23:32
7FD1E7B18E23,USER_010,226.48,Jewelry,"Houston, TX",2026-02-09T08:30:14
0F173F7D2FB1_035,USER_035,366.8,Clothing,"Chicago, IL",2026-02-09T08:35:12
6B76CBD944D3_026,USER_026,214.38,Electronics,"Denver, CO",2026-02-09T08:35:22
6B76CBD944D3,USER_006,235.22,Electronics,"Denver, CO",2026-02-09T08:35:22
EE0BB05C5E55_015,USER_015,80.83,Gas Stations,"Chicago, IL",2026-02-09T08:38:11
EE0BB05C5E55_025,USER_025,90.2,Gas Stations,"Chicago, IL",2026-02-09T08:38:11
B23461B15C45_038,USER_038,103.35,Gas Stations,"San Francisco, CA",2026-02-09T08:42:03
871D3D78A136_042,USER_042,147.99,Jewelry,"New York, NY",2026-02-09T08:56:58
871D3D78A136_032,USER_032,171.73,Jewelry,"New York, NY",2026-02-09T08:56:58
AF16CD20374E,USER_007,205.89,Retail,"Houston, TX",2026-02-09T09:06:22
89D24414A59F_038,USER_038,88.15,Gas Stations,"San Francisco, CA",2026-02-09T09:13:57
C9758D782D4E_024,USER_024,77.52,Clothing,"Dallas, TX",2026-02-09T09:15:23
7FD1E7B18E23_030,USER_030,226.69,Jewelry,"Houston, TX",2026-02-09T09:30:14
B23461B15C45_028,USER_028,99.51,Gas Stations,"San Francisco, CA",2026-02-09T09:42:03
3B0BD4EC8DB5_043,USER_043,178.42,Coffee Shops,"Atlanta, GA",2026-02-09T10:15:47
CDC6DAC0F93C_050,USER_050,169.81,Retail,"Atlanta, GA",2026-02-09T10:20:29
0F173F7D2FB1_015,USER_015,368.35,Clothing,"Chicago, IL",2026-02-09T10:35:12
791D8C890F3C_045,USER_045,237.8,Retail,"Denver, CO",2026-02-09T10:54:05
6FF2BC897347,USER_010,228.91,Gas Stations,"Atlanta, GA",2026-02-09T10:54:06
6FF2BC897347_030,USER_030,218.27,Gas Stations,"Atlanta, GA",2026-02-09T10:54:06
1BB0A8DFB25D_031,USER_031,35.81,Jewelry,"Phoenix, AZ",2026-02-09T10:57:59
AF16CD20374E_017,USER_017,187.36,Retail,"Houston, TX",2026-02-09T11:06:22
FAFD2B6C7617_032,USER_032,176.23,Electronics,"Dallas, TX",2026-02-09T11:27:46
382797699D97_041,USER_041,189.72,Jewelry,"New York, NY",2026-02-09T11:37:01
90692BDF91AE_025,USER_025,125.21,Clothing,"Dallas, TX",2026-02-09T11:47:27
AB72772188C2_022,USER_022,204.37,Electronics,"Dallas, TX",2026-02-09T11:47:47
1BB0A8DFB25D,USER_001,33.26,Jewelry,"Phoenix, AZ",2026-02-09T11:57:59
F65908CFEA8B,USER_003,177.06,Retail,"Dallas, TX",2026-02-09T12:04:38
CDC6DAC0F93C_030,USER_030,153.8,Retail,"Atlanta, GA",2026-02-09T12:20:29
06A35080474A_037,USER_037,734.54,Retail,"New York, NY",2026-02-09T12:30:57
CF5112518842,USER_001,52.33,Retail,"Boston, MA",2026-02-09T12:42:41
787C6161AC36_012,USER_012,248.03,Coffee Shops,"Dallas, TX",2026-02-09T13:23:32
7484FF5A388B,USER_005,263.15,Restaurants,"Seattle, WA",2026-02-09T13:43:15
F65908CFEA8B_043,USER_043,162.33,Retail,"Dallas, TX",2026-02-09T14:04:38
D0945190F7AD_049,USER_049,187.78,Retail,"Boston, MA",2026-02-09T14:05:13
C9758D782D4E,USER_004,77.87,Clothing,"Dallas, TX",2026-02-09T14:15:23
7DD4DD19174C_040,USER_040,282.83,Jewelry,"Houston, TX",2026-02-09T14:43:31
90692BDF91AE_015,USER_015,127.81,Clothing,"Dallas, TX",2026-02-09T14:47:27
791D8C890F3C_025,USER_025,235.57,Retail,"Denver, CO",2026-02-09T14:54:05
6FF2BC897347_040,USER_040,250.52,Gas Stations,"Atlanta, GA",2026-02-09T14:54:06
1BC13A01E00D_026,USER_026,95.82,Grocery,"Denver, CO",2026-02-09T15:05:26
7DB9397208FC_038,USER_038,175.48,Jewelry,"San Francisco, CA",2026-02-09T15:05:29
AF16CD20374E_047,USER_047,187.66,Retail,"Houston, TX",2026-02-09T15:06:22
FAFD2B6C7617_012,USER_012,206.87,Electronics,"Dallas, TX",2026-02-09T15:27:46
06A35080474A,USER_007,747.37,Retail,"New York, NY",2026-02-09T15:30:57
0999F323B5C8_015,USER_015,166.42,Gas Stations,"Dallas, TX",2026-02-09T15:37:04
1BB0A8DFB25D_021,USER_021,36.35,Jewelry,"Phoenix, AZ",2026-02-09T15:57:59
F65908CFEA8B_023,USER_023,161.8,Retail,"Dallas, TX",2026-02-09T16:04:38
7DB9397208FC_018,USER_018,183.73,Jewelry,"San Francisco, CA",2026-02-09T16:05:29
06A35080474A_027,USER_027,733.65,Retail,"New York, NY",2026-02-09T16:30:57
3341EF770D9B_024,USER_024,264.16,Jewelry,"Dallas, TX",2026-02-09T16:44:23
3341EF770D9B_044,USER_044,286.52,Jewelry,"Dallas, TX",2026-02-09T16:44:23
D0945190F7AD,USER_009,182.88,Retail,"Boston, MA",2026-02-09T17:05:13
A7C6251401E9_050,USER_050,128.9,Gas Stations,"New York, NY",2026-02-09T17:05:42
DAEF264B5847_046,USER_046,384.72,Restaurants,"Miami, FL",2026-02-09T17:15:10
DAEF264B5847_036,USER_036,398.49,Restaurants,"Miami, FL",2026-02-09T17:15:10
5562E57D3618_012,USER_012,46.5,Coffee Shops,"Dallas, TX",2026-02-09T17:15:17
7DD4DD19174C_030,USER_030,303.9,Jewelry,"Houston, TX",2026-02-09T17:43:31
044C3D4BEEB4_020,USER_020,290.81,Grocery,"Atlanta, GA",2026-02-09T17:44:23
3341EF770D9B_014,USER_014,273.33,Jewelry,"Dallas, TX",2026-02-09T17:44:23
1BC13A01E00D_036,USER_036,106.12,Grocery,"Denver, CO",2026-02-09T18:05:26
CF5112518842_041,USER_041,54.55,Retail,"Boston, MA",2026-02-09T18:42:41
7484FF5A388B_025,USER_025,258.54,Restaurants,"Seattle, WA",2026-02-09T18:43:15
7DD4DD19174C_020,USER_020,329.51,Jewelry,"Houston, TX",2026-02-09T18:43:31
044C3D4BEEB4,USER_010,265.02,Grocery,"Atlanta, GA",2026-02-09T18:44:23
044C3D4BEEB4_050,USER_050,240.61,Grocery,"Atlanta, GA",2026-02-09T18:44:23
F01F29686F7F_040,USER_040,260.16,Retail,"New York, NY",2026-02-09T19:07:28
06A35080474A_017,USER_017,680.89,Retail,"New York, NY",2026-02-09T19:30:57
B23461B15C45,USER_008,94.44,Gas Stations,"San Francisco, CA",2026-02-09T19:42:03
7DD4DD19174C_050,USER_050,294.32,Jewelry,"Houston, TX",2026-02-09T19:43:31
044C3D4BEEB4_040,USER_040,242.42,Grocery,"Atlanta, GA",2026-02-09T19:44:23
046FC1CA0C65_025,USER_025,312.48,Gas Stations,"Chicago, IL",2026-02-09T20:02:08
8A0009F9AF13_011,USER_011,67.71,Jewelry,"Boston, MA",2026-02-09T20:03:37
0999F323B5C8,USER_005,175.55,Gas Stations,"Dallas, TX",2026-02-09T20:37:04
0999F323B5C8_045,USER_045,160.8,Gas Stations,"Dallas, TX",2026-02-09T20:37:04
B23461B15C45_018,USER_018,89.25,Gas Stations,"San Francisco, CA",2026-02-09T20:42:03
044C3D4BEEB4_030,USER_030,239.36,Grocery,"Atlanta, GA",2026-02-09T20:44:23
3341EF770D9B,USER_004,278.27,Jewelry,"Dallas, TX",2026-02-09T20:44:23
54CC350AEAD0_028,USER_028,80.41,Gas Stations,"Miami, FL",2026-02-09T20:48:27
791D8C890F3C,USER_005,258.68,Retail,"Denver, CO",2026-02-09T20:54:05
6FF2BC897347_020,USER_020,241.69,Gas Stations,"Atlanta, GA",2026-02-09T20:54:06
8F3851F5DD5D_026,USER_026,161.51,Restaurants,"Denver, CO",2026-02-09T21:09:02
CF5112518842_021,USER_021,53.04,Retail,"Boston, MA",2026-02-09T21:42:41
7DD4DD19174C,USER_010,312.16,Jewelry,"Houston, TX",2026-02-09T21:43:31
1BB0A8DFB25D_041,USER_041,33.19,Jewelry,"Phoenix, AZ",2026-02-09T21:57:59
D0945190F7AD_029,USER_029,166.6,Retail,"Boston, MA",2026-02-09T22:05:13
A7C6251401E9,USER_010,131.19,Gas Stations,"New York, NY",2026-02-09T22:05:42
A7C6251401E9_040,USER_040,120.16,Gas Stations,"New York, NY",2026-02-09T22:05:42
8F3851F5DD5D_046,USER_046,175.44,Restaurants,"Denver, CO",2026-02-09T22:09:02
DAEF264B5847_016,USER_016,373.5,Restaurants,"Miami, FL",2026-02-09T22:15:10
DAEF264B5847,USER_006,390.03,Restaurants,"Miami, FL",2026-02-09T22:15:10
FAFD2B6C7617,USER_002,191.34,Electronics,"Dallas, TX",2026-02-09T22:27:46
CF5112518842_031,USER_031,47.87,Retail,"Boston, MA",2026-02-09T22:42:41
54CC350AEAD0_018,USER_018,79.77,Gas Stations,"Miami, FL",2026-02-09T22:48:27
54CC350AEAD0_038,USER_038,71.92,Gas Stations,"Miami, FL",2026-02-09T22:48:27
A7C6251401E9_030,USER_030,136.57,Gas Stations,"New York, NY",2026-02-09T23:05:42
1BDECA1289E2_040,USER_040,333.37,Jewelry,"New York, NY",2026-02-09T23:08:57
7484FF5A388B_045,USER_045,285.49,Restaurants,"Seattle, WA",2026-02-09T23:43:15
54CC350AEAD0,USER_008,73.25,Gas Stations,"Miami, FL",2026-02-09T23:48:27
791D8C890F3C_015,USER_015,269.45,Retail,"Denver, CO",2026-02-09T23:54:05
1BDECA1289E2_020,USER_020,383.3,Jewelry,"New York, NY",2026-02-10T00:08:57
6B1331B8BA5A_015,USER_015,152.27,Gas Stations,"Seattle, WA",2026-02-10T00:25:05
B0FB8DBBB85F_044,USER_044,79.04,Jewelry,"Seattle, WA",2026-02-10T01:00:52
8A0009F9AF13,USER_001,72.06,Jewelry,"Boston, MA",2026-02-10T01:03:37
